Gene	logFC KO/WT	logCPM	pVal.Cmn	adj.pVal.Cmn	pVal.Tgw	adj.pVal.Tgw	Cmn.Disp	Tgw.Disp	UpDown.Cmn	UpDown.Tgw	WT #1 FPKM	WT #2 FPKM	WT #3 FPKM	KO CLONE1 FPKM	KO CLONE2 FPKM	KO CLONE3 FPKM	geneName
ENSG00000136717	0.148556937	3.619334719	0.493277432	0.698894802	0.460532095	0.661643983	0.030544097	0.030544097	0	0	331	208	425	376	411	463	BIN1
ENSG00000135249	0.148802108	4.747768388	0.481059116	0.689940778	0.404618368	0.614627901	0.030544097	0.030544097	0	0	712	461	942	937	822	990	RINT1
ENSG00000063180	0.148907034	3.426970599	0.498128347	0.703004523	0.444720318	0.648814106	0.030544097	0.030544097	0	0	259	202	375	405	358	338	CA11
ENSG00000105255	0.148938145	2.17623673	0.524279392	0.725456634	0.585393211	0.759265235	0.030544097	0.030544097	0	0	144	63	146	116	197	143	FSD1
ENSG00000144524	0.148999145	4.360743936	0.481969259	0.690274005	0.412398114	0.621964143	0.030544097	0.030544097	0	0	480	346	820	783	658	669	COPS7B
ENSG00000140691	0.149062073	1.45122715	0.54888566	0.74442419	0.596053842	0.767213155	0.030544097	0.030544097	0	0	79	38	96	88	117	70	ARMC5
ENSG00000120925	0.149091322	4.103507702	0.488244998	0.695415635	0.423433741	0.63056087	0.030544097	0.030544097	0	0	428	316	597	677	528	560	RNF170
ENSG00000183354	0.149117253	5.851137493	0.477425564	0.687391034	0.430941065	0.636898842	0.030544097	0.030544097	0	0	1511	1245	1552	2020	1843	2055	KIAA2026
ENSG00000079313	0.149164016	3.015343944	0.50482148	0.70864715	0.531965932	0.720489171	0.030544097	0.030544097	0	0	252	128	247	242	255	322	REXO1
ENSG00000261116	0.14930786	3.741149401	0.4863131	0.69382247	0.48849817	0.683987602	0.030544097	0.030544097	0	0	319	216	539	585	344	446	RP3-523K23.2
ENSG00000117266	0.149372026	2.152378849	0.517543438	0.719223909	0.563417273	0.745070681	0.030544097	0.030544097	0	0	140	64	142	155	122	172	CDK18
ENSG00000260966	0.149531061	3.632159976	0.503952593	0.708094221	0.505037869	0.697997252	0.030544097	0.030544097	0	0	307	273	345	500	371	400	RP11-690D19.3
ENSG00000270019	0.14955328	1.082649936	0.575951246	0.762435272	0.593876106	0.765181283	0.030544097	0.030544097	0	0	50	38	73	65	68	77	RP11-141B14.1
ENSG00000156675	0.149625096	5.918554086	0.472539457	0.683860544	0.349375897	0.563752883	0.030544097	0.030544097	0	0	1588	1013	2199	2102	2161	1952	RAB11FIP1
ENSG00000220842	0.149652248	4.838027892	0.461462616	0.675284493	0.705497599	0.842560356	0.030544097	0.030544097	0	0	377	233	2036	1467	586	915	RP11-572P18.1
ENSG00000197217	0.149896398	6.235885686	0.472367169	0.683794976	0.394041502	0.605369097	0.030544097	0.030544097	0	0	2041	1468	2244	2594	2611	2533	ENTPD4
ENSG00000124181	0.149934085	4.195354199	0.481084165	0.689940778	0.499170718	0.692851521	0.030544097	0.030544097	0	0	495	305	644	545	506	809	PLCG1
ENSG00000255284	0.150223096	0.498002286	0.60013376	0.780881389	0.643892223	0.801960806	0.030544097	0.030544097	0	0	46	18	42	45	41	52	AP006621.5
ENSG00000112079	0.150224482	5.223070442	0.475310992	0.686347045	0.381688856	0.594386992	0.030544097	0.030544097	0	0	1001	689	1200	1238	1248	1338	STK38
ENSG00000165556	0.150270713	1.47939767	0.573292861	0.760584305	0.5851627	0.759265235	0.030544097	0.030544097	0	0	67	54	90	94	87	98	CDX2
ENSG00000147526	0.150301593	6.459021219	0.46963239	0.681408367	0.385457237	0.597935431	0.030544097	0.030544097	0	0	2130	1630	3137	2772	3421	2834	TACC1
ENSG00000182831	0.150308721	6.110596904	0.469407935	0.681293798	0.383391787	0.595981833	0.030544097	0.030544097	0	0	1533	1154	2909	2703	2330	2096	C16orf72
ENSG00000010072	0.150323708	4.382102337	0.482865267	0.69111475	0.439367034	0.64354048	0.030544097	0.030544097	0	0	500	411	697	634	838	661	SPRTN
ENSG00000182979	0.150336054	4.47857896	0.477868053	0.687873221	0.418685795	0.62691303	0.030544097	0.030544097	0	0	607	367	787	785	663	833	MTA1
ENSG00000158887	0.150437927	1.151779877	0.569721237	0.758149946	0.592443059	0.764035628	0.030544097	0.030544097	0	0	65	33	72	76	83	63	MPZ
ENSG00000165997	0.150444744	7.285746755	0.467495249	0.679702371	0.384952835	0.597484435	0.030544097	0.030544097	0	0	3610	2824	5937	5469	5969	4636	ARL5B
ENSG00000186908	0.150445109	6.211751124	0.469100935	0.681082391	0.378863412	0.592109403	0.030544097	0.030544097	0	0	1868	1223	2839	2795	2724	2129	ZDHHC17
ENSG00000116138	0.150450583	5.615251355	0.471618703	0.682913439	0.3608486	0.575753647	0.030544097	0.030544097	0	0	1170	884	1816	1790	1493	1749	DNAJC16
ENSG00000114779	0.150535807	4.649591936	0.474279126	0.685248705	0.409469012	0.619499944	0.030544097	0.030544097	0	0	595	402	1031	1001	776	807	ABHD14B
ENSG00000131650	0.150617317	1.06544189	0.593144913	0.77554089	0.63914604	0.798374076	0.030544097	0.030544097	0	0	63	33	62	62	60	85	KREMEN2
ENSG00000119661	0.150631218	4.496586656	0.473664222	0.685026901	0.429615843	0.636030058	0.030544097	0.030544097	0	0	547	345	942	721	868	724	DNAL1
ENSG00000075407	0.150638054	6.441283515	0.470010151	0.681534125	0.434016215	0.639419807	0.030544097	0.030544097	0	0	2308	1807	2420	3212	2545	3167	ZNF37A
ENSG00000164542	0.15069782	4.27877434	0.476203259	0.68686639	0.424648203	0.631332199	0.030544097	0.030544097	0	0	429	320	820	672	679	639	KIAA0895
ENSG00000185386	0.150721611	2.88481626	0.473287397	0.684801869	0.522763139	0.712735616	0.030544097	0.030544097	0	0	174	89	352	257	249	248	MAPK11
ENSG00000110651	0.150738123	5.148386955	0.467975725	0.680047907	0.461388171	0.66230538	0.030544097	0.030544097	0	0	762	491	1722	1280	1261	1108	CD81
ENSG00000139405	0.150753138	3.219076611	0.50147168	0.706091427	0.569806585	0.749287926	0.030544097	0.030544097	0	0	281	161	272	290	225	427	RITA1
ENSG00000140396	0.150755047	6.046190213	0.470281869	0.681857745	0.357167462	0.572054328	0.030544097	0.030544097	0	0	1630	1288	2185	2527	2324	1965	NCOA2
ENSG00000259340	0.150791714	0.793061554	0.554091568	0.748105342	0.609191942	0.777286866	0.030544097	0.030544097	0	0	39	22	75	53	73	46	CTD-2027G2.1
ENSG00000104419	0.150839329	6.220584555	0.469531012	0.681331645	0.490964015	0.686144277	0.030544097	0.030544097	0	0	1938	1441	2354	2540	3480	1685	NDRG1
ENSG00000167196	0.150919933	5.961005012	0.469116829	0.681082391	0.361137471	0.575786992	0.030544097	0.030544097	0	0	1562	1112	2227	2442	1839	2132	FBXO22
ENSG00000110931	0.151038696	4.455903262	0.476511336	0.686949428	0.467194549	0.668027851	0.030544097	0.030544097	0	0	571	380	774	729	581	927	CAMKK2
ENSG00000237037	0.151076042	0.47449905	0.627500207	0.8007722	0.622640361	0.786658134	0.030544097	0.030544097	0	0	28	24	53	42	53	41	NDUFA6-AS1
ENSG00000154240	0.151141588	4.026383714	0.486322377	0.69382247	0.50744206	0.700492607	0.030544097	0.030544097	0	0	444	318	476	433	697	531	CEP112
ENSG00000112343	0.151157124	5.324118695	0.471081044	0.682452976	0.405914054	0.616007515	0.030544097	0.030544097	0	0	1050	696	1404	1409	1658	1063	TRIM38
ENSG00000179588	0.151177949	0.346949842	0.635455602	0.805401105	0.711550164	0.845826342	0.030544097	0.030544097	0	0	37	22	34	38	32	53	ZFPM1
ENSG00000132466	0.151197942	7.748245335	0.465228823	0.678078242	0.403295169	0.613651349	0.030544097	0.030544097	0	0	5411	4364	6619	7907	6553	7645	ANKRD17
ENSG00000213621	0.151234436	1.131329807	0.54516498	0.741956757	0.588441378	0.761180892	0.030544097	0.030544097	0	0	65	28	77	94	64	62	RPSAP54
ENSG00000175906	0.151301138	1.911953011	0.498408247	0.703328886	0.537356533	0.724521027	0.030544097	0.030544097	0	0	84	49	173	121	143	117	ARL4D
ENSG00000130733	0.151461354	3.582415918	0.486950497	0.69441484	0.437443212	0.641977064	0.030544097	0.030544097	0	0	336	202	396	430	380	415	YIPF2
ENSG00000125630	0.15160773	6.295940019	0.46564793	0.678359651	0.409649686	0.619499944	0.030544097	0.030544097	0	0	1975	1342	2923	3070	2093	2916	POLR1B
ENSG00000166233	0.151692463	6.84024409	0.465032557	0.677955309	0.372758429	0.586592406	0.030544097	0.030544097	0	0	2725	2239	3918	4229	3680	3882	ARIH1
ENSG00000219626	0.151840562	1.780074676	0.554568146	0.74825426	0.57303968	0.751429238	0.030544097	0.030544097	0	0	83	72	102	116	127	103	FAM228B
ENSG00000085224	0.151841471	7.585766982	0.463446321	0.677048036	0.39790708	0.608777899	0.030544097	0.030544097	0	0	5182	3716	5792	6590	6178	6950	ATRX
ENSG00000175449	0.151925194	1.939059959	0.542010133	0.739741411	0.587363173	0.760515194	0.030544097	0.030544097	0	0	71	74	154	177	112	102	RFESD
ENSG00000103852	0.151959025	3.858106011	0.483490876	0.691657824	0.422385324	0.629904166	0.030544097	0.030544097	0	0	390	261	472	522	488	476	TTC23
ENSG00000097033	0.152123619	6.244642695	0.46535296	0.678119429	0.368919731	0.582836751	0.030544097	0.030544097	0	0	1924	1444	2497	2667	2804	2336	SH3GLB1
ENSG00000140104	0.152149549	3.100889993	0.488997498	0.695560284	0.51729957	0.708010948	0.030544097	0.030544097	0	0	213	144	320	300	212	360	C14orf79
ENSG00000166971	0.152183777	3.776638984	0.481388014	0.690052459	0.440620303	0.644572948	0.030544097	0.030544097	0	0	293	253	537	521	434	451	AKTIP
ENSG00000103260	0.152222786	3.616317757	0.480362581	0.689690066	0.429502724	0.636030058	0.030544097	0.030544097	0	0	327	196	449	408	418	427	METRN
ENSG00000019505	0.15233139	1.535859705	0.552998347	0.747620131	0.650390245	0.807073067	0.030544097	0.030544097	0	0	54	52	121	124	124	47	SYT13
ENSG00000150347	0.152545098	4.424162334	0.479514981	0.689057534	0.446538189	0.650385534	0.030544097	0.030544097	0	0	528	460	626	763	819	625	ARID5B
ENSG00000247556	0.152600906	7.334750043	0.461439831	0.675284493	0.366164112	0.580310633	0.030544097	0.030544097	0	0	3965	3089	5472	6076	5715	4871	OIP5-AS1
ENSG00000228451	0.152619304	1.55324848	0.573605272	0.760668694	0.627406812	0.789679308	0.030544097	0.030544097	0	0	68	64	86	88	95	110	SDAD1P1
ENSG00000116213	0.152928341	3.999863467	0.468096818	0.680078969	0.454263921	0.656735572	0.030544097	0.030544097	0	0	417	220	670	512	557	567	WRAP73
ENSG00000254719	0.152932024	1.326854928	0.553564469	0.748101368	0.609286478	0.777336885	0.030544097	0.030544097	0	0	44	45	107	100	91	62	RP11-351I24.3
ENSG00000196411	0.152999463	4.724235026	0.468017025	0.680047907	0.409224614	0.619414651	0.030544097	0.030544097	0	0	686	443	963	869	804	1029	EPHB4
ENSG00000236778	0.153072789	1.028811379	0.563463443	0.75385497	0.579765073	0.755632937	0.030544097	0.030544097	0	0	52	31	74	80	65	59	INTS6-AS1
ENSG00000148950	0.153100841	4.055151703	0.4723968	0.683794976	0.433383975	0.638738389	0.030544097	0.030544097	0	0	401	269	663	662	601	452	IMMP1L
ENSG00000198252	0.153101073	5.924983356	0.463730984	0.677111421	0.3527722	0.567655702	0.030544097	0.030544097	0	0	1440	1197	2059	2220	1953	2076	STYX
ENSG00000237931	0.153221496	-0.106417081	0.624889765	0.799130762	0.69352753	0.834796601	0.030544097	0.030544097	0	0	17	12	41	44	32	14	RP11-469E19.1
ENSG00000144233	0.153231201	5.060012339	0.464642762	0.677649938	0.368991283	0.58288424	0.030544097	0.030544097	0	0	811	542	1327	1299	1093	1047	AMMECR1L
ENSG00000006282	0.153257027	4.89068335	0.468135224	0.680078969	0.376783215	0.590478649	0.030544097	0.030544097	0	0	816	522	969	1020	1087	941	SPATA20
ENSG00000197256	0.153354647	4.387457981	0.473898059	0.685026901	0.464919372	0.665904093	0.030544097	0.030544097	0	0	624	376	600	630	873	641	KANK2
ENSG00000010704	0.153385214	3.535602373	0.470721679	0.682143403	0.472804605	0.672603452	0.030544097	0.030544097	0	0	269	163	521	460	402	332	HFE
ENSG00000119688	0.153471982	3.961182853	0.474016295	0.685080341	0.448862315	0.65235028	0.030544097	0.030544097	0	0	384	266	582	616	415	567	ABCD4
ENSG00000154767	0.153513349	5.381048126	0.464625876	0.677649938	0.389622535	0.60164149	0.030544097	0.030544097	0	0	1123	759	1345	1533	1197	1548	XPC
ENSG00000118640	0.153619219	3.375826906	0.464900507	0.677903501	0.529950912	0.718717854	0.030544097	0.030544097	0	0	235	132	499	278	409	370	VAMP8
ENSG00000254681	0.15371787	0.330484019	0.598086646	0.77990543	0.614638131	0.780761051	0.030544097	0.030544097	0	0	28	19	48	47	39	37	PKD1P5
ENSG00000120658	0.153739246	3.03835617	0.493784817	0.699263015	0.479235056	0.677133537	0.030544097	0.030544097	0	0	224	150	256	277	252	307	ENOX1
ENSG00000115944	0.153930376	6.190763585	0.45887599	0.673333886	0.359669443	0.575079289	0.030544097	0.030544097	0	0	1807	1209	2828	2843	2421	2277	COX7A2L
ENSG00000128159	0.154027197	4.471958288	0.464449695	0.67759781	0.401469721	0.611962526	0.030544097	0.030544097	0	0	559	340	892	742	766	767	TUBGCP6
ENSG00000246596	0.154027361	0.492254809	0.60013376	0.780881389	0.62504417	0.788206508	0.030544097	0.030544097	0	0	41	21	43	52	40	46	RP11-1277A3.2
ENSG00000213337	0.154085896	0.785082721	0.528446853	0.728591755	0.559282312	0.741557142	0.030544097	0.030544097	0	0	41	19	76	59	51	61	ANKRD39
ENSG00000160991	0.154108764	2.491947551	0.498791706	0.703446028	0.506480708	0.699404402	0.030544097	0.030544097	0	0	147	91	203	180	174	216	ORAI2
ENSG00000241343	0.154138997	3.643490454	0.476901818	0.687200403	0.42251999	0.629931924	0.030544097	0.030544097	0	0	339	206	437	479	401	403	RPL36A
ENSG00000197724	0.154157568	4.398940784	0.466069884	0.678692829	0.427664689	0.63413907	0.030544097	0.030544097	0	0	545	343	790	627	699	826	PHF2
ENSG00000174165	0.154318281	1.541145708	0.52309068	0.724578097	0.551666427	0.736161366	0.030544097	0.030544097	0	0	84	40	103	117	85	92	ZDHHC24
ENSG00000168884	0.154322897	3.546807009	0.473525904	0.685026901	0.510009485	0.702370229	0.030544097	0.030544097	0	0	366	169	386	342	349	496	TNIP2
ENSG00000234648	0.154544076	4.061076469	0.452463445	0.669356201	0.593093803	0.764453779	0.030544097	0.030544097	0	0	371	158	925	806	446	480	AL162151.3
ENSG00000010539	0.154699594	3.609980871	0.474160611	0.685147939	0.447459591	0.651187437	0.030544097	0.030544097	0	0	310	201	456	396	506	350	ZNF200
ENSG00000213553	0.154720484	9.057181344	0.453371621	0.669618803	0.394281501	0.60560535	0.030544097	0.030544097	0	0	13404	7931	22132	19795	17244	17880	RPLP0P6
ENSG00000126934	0.154720833	4.499576655	0.461396702	0.675284493	0.407904952	0.617974419	0.030544097	0.030544097	0	0	616	319	899	836	752	739	MAP2K2
ENSG00000130695	0.15475788	5.319410328	0.460435809	0.674473644	0.356113896	0.570692221	0.030544097	0.030544097	0	0	1041	695	1399	1337	1514	1255	CEP85
ENSG00000032219	0.15488297	5.070681028	0.465618562	0.678359651	0.439331025	0.64354048	0.030544097	0.030544097	0	0	911	705	891	1142	1045	1256	ARID4A
ENSG00000102030	0.154918485	2.914496094	0.469851324	0.681435167	0.49738001	0.691527552	0.030544097	0.030544097	0	0	180	105	329	269	215	285	NAA10
ENSG00000110092	0.154924435	8.105625958	0.45340362	0.669618803	0.37360414	0.587396862	0.030544097	0.030544097	0	0	6619	4735	10597	10247	8505	9622	CCND1
ENSG00000126107	0.154939693	3.659167742	0.475653986	0.68657906	0.451681178	0.654753605	0.030544097	0.030544097	0	0	334	222	427	365	456	466	HECTD3
ENSG00000169604	0.154956576	5.543329958	0.460104343	0.674128683	0.35975205	0.575079289	0.030544097	0.030544097	0	0	1099	908	1606	1858	1630	1334	ANTXR1
ENSG00000110851	0.154960663	5.42578274	0.459608648	0.67375376	0.370287764	0.584144021	0.030544097	0.030544097	0	0	1094	765	1510	1744	1228	1461	PRDM4
ENSG00000197168	0.155170849	1.258140469	0.575141939	0.761938321	0.639174209	0.798374076	0.030544097	0.030544097	0	0	63	45	71	67	63	107	NEK5
ENSG00000155592	0.155214322	4.613726086	0.464613628	0.677649938	0.379875771	0.592828772	0.030544097	0.030544097	0	0	584	457	869	810	853	847	ZKSCAN2
ENSG00000229091	0.155253416	1.26144118	0.556971279	0.749599462	0.571024831	0.749907153	0.030544097	0.030544097	0	0	50	47	85	85	80	75	HSPA8P8
ENSG00000139835	0.155280771	3.059889688	0.477315591	0.687388139	0.442647049	0.646527942	0.030544097	0.030544097	0	0	223	131	305	308	264	281	GRTP1
ENSG00000240509	0.155524597	2.447619164	0.444211405	0.662379983	0.59673604	0.767739526	0.030544097	0.030544097	0	0	108	48	315	248	163	151	RPL34P18
ENSG00000120875	0.15553577	7.163615774	0.452383153	0.669307903	0.475025388	0.674056227	0.030544097	0.030544097	0	0	3701	2388	5305	4473	3626	6528	DUSP4
ENSG00000108679	0.155665715	6.427211744	0.453527294	0.669731044	0.361075572	0.575753647	0.030544097	0.030544097	0	0	2088	1506	3221	2817	2913	3103	LGALS3BP
ENSG00000181085	0.155689032	2.700179689	0.502500899	0.707044534	0.568561296	0.748312431	0.030544097	0.030544097	0	0	180	123	189	172	194	289	MAPK15
ENSG00000185261	0.155821372	2.60679163	0.498601945	0.703390252	0.498355593	0.692333725	0.030544097	0.030544097	0	0	165	101	208	258	182	184	KIAA0825
ENSG00000171169	0.155917231	2.646822136	0.494528628	0.699681555	0.504206053	0.697164397	0.030544097	0.030544097	0	0	141	109	243	213	256	171	NAIF1
ENSG00000160908	0.155980463	3.710676258	0.467870097	0.680033166	0.420964408	0.628718419	0.030544097	0.030544097	0	0	335	211	494	431	442	466	ZNF394
ENSG00000164169	0.15603981	4.257706098	0.467510404	0.679702371	0.396588454	0.607600624	0.030544097	0.030544097	0	0	439	376	664	719	623	625	PRMT10
ENSG00000252498	0.156114626	2.36710821	0.535468032	0.734308367	0.624909505	0.788128293	0.030544097	0.030544097	0	0	143	120	109	202	149	173	RNU6-1016P
ENSG00000008294	0.156220234	7.644375636	0.450147931	0.667477109	0.363792332	0.578191239	0.030544097	0.030544097	0	0	4930	3545	7302	6660	7690	6261	SPAG9
ENSG00000215271	0.156376662	3.859386737	0.469399217	0.681293798	0.416314972	0.624895045	0.030544097	0.030544097	0	0	391	255	481	479	493	513	HOMEZ
ENSG00000163132	0.156380371	4.383180224	0.458138686	0.672722093	0.481839644	0.679200282	0.030544097	0.030544097	0	0	606	305	754	606	604	914	MSX1
ENSG00000115661	0.156383891	3.684826419	0.469893399	0.681435167	0.430030841	0.636030058	0.030544097	0.030544097	0	0	277	234	505	439	459	420	STK16
ENSG00000243364	0.156478558	1.591305422	0.521268638	0.722465366	0.556587466	0.73958955	0.030544097	0.030544097	0	0	90	46	95	107	83	113	EFNA4
ENSG00000134574	0.15653979	4.753153121	0.45779634	0.672629932	0.369318025	0.583205336	0.030544097	0.030544097	0	0	730	442	957	949	880	941	DDB2
ENSG00000188542	0.156735526	2.146512282	0.505629872	0.709174165	0.500005315	0.693393353	0.030544097	0.030544097	0	0	104	78	162	159	154	137	DUSP28
ENSG00000129128	0.15696795	7.900604337	0.447559131	0.664831412	0.360809901	0.575753647	0.030544097	0.030544097	0	0	5841	3948	9356	9262	8060	7388	SPCS3
ENSG00000196652	0.156989562	4.804552975	0.457648872	0.672629932	0.375774515	0.589687263	0.030544097	0.030544097	0	0	762	486	929	930	1081	863	ZKSCAN5
ENSG00000135766	0.157070858	5.941598041	0.450300693	0.66755411	0.335908196	0.55100868	0.030544097	0.030544097	0	0	1526	1014	2369	2139	2027	2155	EGLN1
ENSG00000261526	0.157149009	0.89160073	0.485248783	0.693254847	0.559459953	0.741639107	0.030544097	0.030544097	0	0	38	16	97	54	69	62	CTB-31O20.2
ENSG00000174607	0.157227797	5.418163279	0.453128854	0.669494545	0.356837234	0.571655772	0.030544097	0.030544097	0	0	1013	782	1561	1719	1278	1417	UGT8
ENSG00000197555	0.157262192	5.367756629	0.452979747	0.669485479	0.348822333	0.563118379	0.030544097	0.030544097	0	0	1020	737	1485	1357	1537	1351	SIPA1L1
ENSG00000114544	0.157437877	4.190019424	0.455992889	0.671249505	0.409677853	0.619499944	0.030544097	0.030544097	0	0	452	273	753	655	591	629	SLC41A3
ENSG00000157540	0.157539671	6.660700269	0.447973012	0.665235187	0.345442621	0.559333556	0.030544097	0.030544097	0	0	2391	1861	3689	3539	3692	3201	DYRK1A
ENSG00000100413	0.157734784	4.600176047	0.452844939	0.669374639	0.389114645	0.601218932	0.030544097	0.030544097	0	0	645	356	956	918	768	812	POLR3H
ENSG00000133065	0.157819639	4.864554316	0.456878958	0.672207331	0.406494562	0.616677711	0.030544097	0.030544097	0	0	739	577	906	861	1081	1040	SLC41A1
ENSG00000108582	0.15788901	7.473381603	0.445488016	0.663649591	0.361688311	0.576353807	0.030544097	0.030544097	0	0	4316	3128	6603	6157	6932	5260	CPD
ENSG00000187531	0.157919408	3.648629323	0.4530778	0.669494545	0.469597012	0.669865195	0.030544097	0.030544097	0	0	333	152	551	429	444	414	SIRT7
ENSG00000120690	0.157947647	5.36053414	0.451628003	0.66868362	0.362986007	0.577554358	0.030544097	0.030544097	0	0	1052	752	1388	1442	1242	1535	ELF1
ENSG00000177640	0.158053554	3.028502821	0.485465075	0.693402062	0.460123979	0.661328183	0.030544097	0.030544097	0	0	177	160	294	318	252	266	CASC2
ENSG00000198730	0.158104337	6.822619699	0.446228448	0.664329931	0.360114786	0.575200968	0.030544097	0.030544097	0	0	3170	2026	3548	4001	3689	3964	CTR9
ENSG00000236088	0.158140888	2.581384356	0.475686899	0.68657906	0.479387573	0.677168086	0.030544097	0.030544097	0	0	158	85	235	231	184	197	COX10-AS1
ENSG00000042286	0.158249077	3.669141889	0.461470041	0.675284493	0.421575971	0.629161717	0.030544097	0.030544097	0	0	363	189	458	467	448	393	AIFM2
