ENSG_ids	PUM1 KD average	PUM2 KD average	PUM1 OE average	PUM2 OE average	NORAD 48h siRNA average	NORAD 24h OE average
ENSG00000106628	0,02432101	-0,069266024	-0,08754781	-0,136956483	0,216634323	0,214176676
ENSG00000177084	0,008890201	-0,061641097	0,017690048	-0,094131509	0,075498304	0,01866541
ENSG00000100479	-0,106486739	-0,037298	-0,020606953	0,073173381	-0,045962801	-0,102208159
ENSG00000205850		-0,165052102				
ENSG00000140521	0,056835491	-0,109625782	-0,025015925	-0,131492777	0,059152005	0,081011791
ENSG00000170734	-0,001725138	0,114052474	0,023309015	-0,062396537	-0,12238873	-0,086849261
ENSG00000181222	0,063328578	0,087548051	-0,038332903	-0,170353246	0,048784175	0,019267059
ENSG00000047315	-0,027845616	-0,027641881	-0,024792225	0,024280761	-0,096931848	-0,087498555
ENSG00000102978	0,014931297	-0,182054597	0,013740675	-0,044291121	0,027898986	0,067581214
ENSG00000184194_ENSG00000268476	0,003736998	0,354946686	0,10572229	-0,132673232	-0,001975879	-0,099988016
ENSG00000164604	-0,351432909	-0,2815547	-0,19151071	-0,138606705	-0,814145439	-0,252096682
ENSG00000144231	0,018168043	-0,155632172	-0,039967907	0,071272274	0,032582969	0,064803406
ENSG00000186469	-0,023047796	0,738874034	0,430080881	0,616307473	-0,060326763	-0,261572837
ENSG00000104381	-0,083924519	0,044207199	0,046029637	0,245377373	-0,03526459	-0,168802691
ENSG00000099817	-0,012629859	-0,032596657	0,023688872	-0,132988965	0,312593901	0,277724487
ENSG00000179085	-0,143077253	0,021016812	0,20566825	0,036790697	0,430378376	0,485096982
ENSG00000203883		0,272912586				
ENSG00000112494						
ENSG00000100142	-0,040325763	-0,022210314	0,03060637	-0,041235808	0,103373701	0,183360957
ENSG00000168002	-0,000204463	-0,108998024	0,009661467	-0,096542134	-0,034762285	-0,016940065
ENSG00000170891	0,047418849	0,159368277	0,255549947	0,165662736	-0,177110418	0,080037882
ENSG00000162552		0,677036946				
ENSG00000101323						
ENSG00000163882	-0,066251892	-0,025155756	0,03917655	0,006676027	0,109613539	0,040302039
ENSG00000105258	-0,015984603	-0,326452086	0,098066634	-0,26647993	0,291550751	0,292448707
ENSG00000166848	0,089432314	-0,049476761	-0,123728261	0,089667425	0,028410507	0,021245336
ENSG00000005075_ENSG00000168255	-0,067664693	-0,120341361	0,128585478	0,119970476	0,239894181	0,095119752
ENSG00000147669	-0,102132312	-0,119836101	0,040148379	0,128088608	-0,069351154	-0,081463285
ENSG00000134294	-0,080273143	0,440097607	0,040899738	0,046523455	-0,149396999	-0,251000777
ENSG00000177700	-0,049164094	-0,172008826	0,046988212	-0,076652197	0,403867274	0,36735736
ENSG00000196338	0,205516274	0,054952311	0,412388978	0,510155222	0,447695577	0,115331225
ENSG00000110013	-0,107183187	0,140252844	0,214971074	0,124682944	0,097803403	0,04474811
ENSG00000099821	0,204266232	0,063301046	0,016807156	-0,006936785	0,378551089	0,424625138
ENSG00000127366		-0,03272066				
ENSG00000115138						
ENSG00000077232	-0,063520157	0,186800375	0,064483721	0,155974583	-0,109987991	-0,136439523
ENSG00000058799	-0,056091514	0,130616287	0,011231828	-0,070684668	-0,079142063	-0,109397012
ENSG00000109534	-0,067067933	0,03458938	-0,056262298	-0,0750172	-0,04629804	0,061309991
ENSG00000084112	0,075663188	0,188228723	0,047371234	-0,137345844	-0,030690513	-0,001113152
ENSG00000226379_ENSG00000237905_ENSG00000176998_ENSG00000224564_ENSG00000236225_ENSG00000225346_ENSG00000235317_ENSG00000228706	-0,083893958	0,038975928	-0,268469354	-0,401782327	-0,159922173	-0,292725563
ENSG00000125089	-0,06372317	0,347646375	-0,038183274	0,165045039	0,197040444	0,494489041
ENSG00000082684						
ENSG00000145990	-0,1388797	0,207872516	0,067210782	0,059549311	0,313477618	0,36389101
ENSG00000091009	-0,066487429	0,008193314	-0,074012788	0,020667435	-0,084644219	-0,091047079
ENSG00000005421						
ENSG00000122122						
ENSG00000167977	0,125420195	-0,08563157	-0,159438486	-0,08982846	0,057313459	0,204954626
ENSG00000011426	-0,140519702	-0,137385539	-0,102324651	0,025764912	-0,072455783	-0,054836746
ENSG00000105854	-0,094921544	0,237152202	0,138879797	0,117422334	-0,099223873	-0,264809166
ENSG00000132669	0,084114512	0,206094227	0,046200082	0,040106229	-0,026360588	0,041446373
ENSG00000119778	-0,034273219	-0,044394956	-0,123613511	0,09976266	-0,044547584	-0,052278638
ENSG00000037637	0,007721723	-0,078366014	-0,00074839	-0,052306112	-0,00339728	-0,012233197
ENSG00000073146	-0,337895147	0,37985195	-0,123758986	0,135558564	-0,065549995	-0,069627015
ENSG00000102387						
ENSG00000205352	-0,011937599	0,122620869	-0,102710617	-0,114361811	0,025877828	-0,048927751
ENSG00000105852		0,631153776				
ENSG00000187145	-0,115752388	-0,191452742	-0,028589026	-0,083726531	0,065498697	0,039911009
ENSG00000159069	0,123817098	0,08272191	0,158956474	0,026273699	0,421135021	0,46561589
ENSG00000107771	-0,125648384	0,004313383	-0,071792524	0,041038432	-0,072835263	-0,097661686
ENSG00000154153		0,300566111				
ENSG00000114127	-0,087555616	0,043095086	0,00743266	0,166009022	-0,001190869	-0,020383373
ENSG00000143971	-0,273979098	0,160906523	0,07562269	0,120955425	-0,050510009	-0,14512751
ENSG00000186787_ENSG00000147059						
ENSG00000001629	-0,107029941	0,105117196	0,032222123	0,126637106	-0,10326213	-0,163087672
ENSG00000164654	-0,136179354	-0,141904318	0,038172556	0,034441877	-0,05494179	-0,0223904
ENSG00000086666	-0,04940053	-0,040973938	0,001277853	0,056584586	-0,10083091	-0,065149076
ENSG00000127948_ENSG00000262569	0,119406212	0,062095215	0,139081954	-0,107883263	0,227761815	0,182314614
ENSG00000198960_ENSG00000268213	-0,025700426	0,018189078	0,092394057	-0,003059777	0,083337619	-0,001110559
ENSG00000100335	0,011574746	-0,06175999	0,058586991	-0,032845088	0,024017519	0,127905379
ENSG00000078902	0,098421659	-0,107859438	-0,099758602	-0,177916055	0,141785539	0,151411869
ENSG00000263057_ENSG00000171431						
ENSG00000073536	0,038514058	-0,332722229	-0,123508421	-0,171469134	0,045710516	0,345147068
ENSG00000011275	0,01195945	-0,003179298	-0,028563964	0,004657392	0,088546985	0,059796101
ENSG00000052126	-0,1597402	0,160300081	0,092833434	0,240119556	-0,051084498	-0,099361127
ENSG00000129195	0,043920234	-0,192780402	0,085145877	0,010078568	-0,022117314	0,094141211
ENSG00000122435	-0,302330346	-0,048850462	-0,113494978	0,151084938	-0,080866825	-0,010611186
ENSG00000064835						
ENSG00000135226						
ENSG00000145569	-0,091206962	0,084872268	0,114112154	0,047677385	-0,073221663	-0,252572
ENSG00000214357	0,031905359	0,163219666	0,054162316	0,019427127	0,027690128	-0,045307748
ENSG00000180425	-0,094364686	-0,185961899	0,16852053	0,127950127	0,095692615	0,115493546
ENSG00000166479	-0,135599712	-0,092710791	-0,001164245	0,134787571	-0,148173139	-0,092378515
ENSG00000132600	0,147485709	-0,103704364	0,03563921	-0,050858715	0,181740392	0,052404388
ENSG00000008869	-0,068663603	-0,057299492	-0,060180638	-0,023397292	-0,163288547	-0,083226155
ENSG00000088826	0,240046322	0,234860295	-0,127641275	-0,079430676	0,209706888	-0,000720192
ENSG00000143183	0,053133575	-0,051138278	-0,09937913	0,028601019	-0,067749461	0,007371778
ENSG00000175054	-0,07648197	-0,063850949	0,014006448	0,093493579	-0,194725451	-0,071726094
ENSG00000110777						
ENSG00000163694	-0,136482356	0,496893554	0,187717742	0,283349178	-0,022387977	-0,175953938
ENSG00000177054	-0,109379347	0,067045316	-0,040115989	0,016946215	-0,124657015	-0,127683169
ENSG00000106066						
ENSG00000067248	-0,13438575	-0,03698654	0,046062572	0,128667521	0,006341601	-0,101421999
ENSG00000143382	-0,107687642	0,060052224	0,037821291	-0,124161368	0,111574742	0,061105049
ENSG00000139725	0,066984804	0,209245028	0,08865155	-0,173053856	0,139836697	0,075539346
ENSG00000143190	-0,064539211	0,000649045	-0,034350772	-0,005346838	-0,079985119	-0,002075759
ENSG00000189184	0,060876898	0,53981391	0,122050273	-0,04300182	-0,053757243	-0,28291093
ENSG00000146151	-0,037723955	0,376343449	-0,19361728	0,163608704	0,009688975	-0,323027332
ENSG00000260189_ENSG00000178896	0,017428071	-0,230069343	0,114672707	-0,204010358	0,228052388	0,397942941
ENSG00000152670						
ENSG00000112031	-0,096709524	-0,130942776	-0,209160268	0,066275437	-0,232865621	-0,096342897
ENSG00000091127	-0,056376029	-0,105744393	-0,035486336	0,117031149	0,033372591	0,102302335
ENSG00000077420						
ENSG00000028277	-0,063089912	0,452746263	0,128650905	0,049837294	0,166535094	0,231987834
ENSG00000125633	-0,060368502	-1,26E-05	-0,024710764	-0,014376224	-0,057644703	-0,060319181
ENSG00000131725	-0,147534055	0,094579746	0,061314633	0,097479494	-0,067573636	-0,057616729
ENSG00000134461	0,069623639	0,585984533	-0,019092592	-0,031675401	-0,151375998	-0,071891252
ENSG00000138381	-0,083120953	-0,093238151	-0,089117274	0,08905674	-0,081001747	-0,047081391
ENSG00000185668						
ENSG00000105556	0,199082515	-0,0395431	0,022870003	-0,13139003	0,12038442	0,306142228
ENSG00000145390	-0,267417778	-0,084937887	-0,165334827	0,056910921	-0,133413633	-0,137398609
ENSG00000136897	-0,11932523	-0,142483849	-0,185544297	0,058432822	-0,145027944	-0,046329203
ENSG00000206355_ENSG00000206457_ENSG00000223533_ENSG00000224180_ENSG00000204536_ENSG00000234114	0,127224632	-0,166199777	0,068558694	0,015436311	0,130392201	0,255623685
ENSG00000138190	-0,139673614	-0,086729583	0,004750449	0,11057932	-0,121761692	-0,025890238
ENSG00000122376	-0,112442066	-0,012531875	0,014220257	0,252266624	0,023193792	-0,06555258
ENSG00000154133	-0,013777802	0,382125989	0,084190992	-0,175068577	-0,034496051	0,296711895
ENSG00000147123_ENSG00000270272	0,080794955	-0,18499954	0,066186549	0,003911416	0,159883371	0,269989963
ENSG00000184486						
ENSG00000146067	-0,149311568	-0,037897809	0,121904647	-0,062438014	0,244061576	0,197449918
ENSG00000168209	0,064107279	0,672887414	0,373826334	0,310286798	0,11315473	0,018243976
ENSG00000056586	-0,005705121	-0,131816537	-0,024013406	0,014819491	-0,082224347	-0,136224836
ENSG00000196683	-0,218598882	-0,15601907	-0,021156693	-0,056715103	-0,049187734	0,096126841
ENSG00000169509						
ENSG00000150712	-0,015739854	0,016091522	-0,055820092	-0,038968721	-0,0643335	-0,067984866
ENSG00000178828						
ENSG00000069188	0,089219976	0,308948934	-0,053574479	-0,217359191	0,049405479	0,164841469
ENSG00000198914	0,037641683	0,57484498	0,154076989	0,092835809	0,092143612	0,056533227
ENSG00000103154	0,179369708	0,882107554	0,355970435	0,190115678	0,10116539	0,088788806
ENSG00000254585	0,13936711	0,55242186	0,22935651	0,118983004	0,021429216	0,122636156
ENSG00000130119	0,054735689	-0,100759051	-0,116271032	-0,113274805	-0,013493566	0,077680689
ENSG00000196981	-0,063977124	0,174965076	-0,036374735	-0,03732971	-0,014007641	-0,051866709
ENSG00000105671	0,148010814	-0,21601331	0,012573046	-0,051765092	0,179191375	0,384284845
ENSG00000071243	-0,076860264	-0,059953136	-0,117259132	0,032850735	-0,207292863	-0,105298808
ENSG00000197860	-0,234764241	-0,080228	0,017809582	0,037566534	-0,071165444	-0,106321001
ENSG00000132122	-0,07459973	0,332692084	0,349424962	0,299198018	0,067268999	-0,099674125
ENSG00000196767						
ENSG00000095203	0,016821674	-0,270541123	-0,122128527	-0,083146209	-0,07223814	0,02530033
ENSG00000128917						
ENSG00000152192						
ENSG00000151615						
ENSG00000176700	-0,123809716	-0,21326877	0,081051188	-0,048314828	-0,12209784	-0,048194386
ENSG00000135766	-0,082532801	-0,015223418	-0,079291039	0,022858377	-0,06011354	-0,054612716
ENSG00000185838_ENSG00000215012	0,11395302	0,029851142	0,22489846	0,126679705	0,316077013	0,430399936
ENSG00000163818	-0,068289446	0,104220565	0,145163063	0,192634749	-0,016903052	-0,075071021
ENSG00000120160						
ENSG00000162576	0,139217673	0,224152614	0,045307246	-0,020355169	0,305646993	0,252872143
ENSG00000091010		-1,471463445				
ENSG00000240563						
ENSG00000085224_ENSG00000268946	-0,143900686	0,238321757	0,079825153	0,164210493	-0,106989295	-0,174528788
ENSG00000233911_ENSG00000229094_ENSG00000206454_ENSG00000230336_ENSG00000237582_ENSG00000235068_ENSG00000204531						
ENSG00000102471	-0,001163724	-0,091859338	0,028772889	0,080596872	-0,058880134	-0,109359671
ENSG00000136271	0,008569344	-0,301433057	-0,201553224	-0,181235056	0,046200768	0,167017425
ENSG00000128908	-0,06352754	-0,189759754	-0,145232907	-0,087472269	-0,039891967	0,054840811
ENSG00000107443	-0,054357556	-0,212499915	-0,051414068	0,100599087	-0,06490379	0,016524632
ENSG00000212993		0,346625894				
ENSG00000099364	0,147354433	0,098504376	0,150581015	-0,030804217	0,359175592	0,375445991
ENSG00000176834	8,49E-05	0,108350519	-0,04292551	-0,195739115	-0,162108596	-0,195079206
ENSG00000185305	-0,120652231	-0,042636933	0,033487913	0,154252863	-0,124908362	-0,082256273
ENSG00000006712	0,006899925	0,05523312	-0,055659742	-0,026940529	0,11371737	0,067952036
ENSG00000173193	-0,089827259	0,198939068	-0,03903061	0,107941183	-0,116415323	-0,153516626
ENSG00000069812						
ENSG00000212916	-0,126368915	0,184430865	-0,33030371	0,242542525	-0,291433338	-0,054093589
ENSG00000128923	-0,050151528	0,167994242	0,138451828	0,148722429	-0,095730615	-0,186486401
ENSG00000184271	-0,050969927	-0,100844982	-0,245551857	0,070899982	0,143416152	0,183975283
ENSG00000180817	-0,131851336	-0,146845528	-0,037295708	0,034642684	-0,107580768	-0,021361257
ENSG00000186951	0,00131053	-0,014056369	0,043351346	0,007007174	-0,017829846	-0,052936576
ENSG00000146001_ENSG00000273067	-0,247003205	0,849887407	0,012143391	0,051472416	-0,064205986	-0,142842917
ENSG00000107021	0,153538656	0,095744238	-0,088812121	-0,11805092	-0,061834186	-0,031980459
ENSG00000133316	-0,020654146	-0,209936898	-0,250025828	-0,213645218	0,036917403	0,189474874
ENSG00000106460	-0,11718568	0,198113214	0,096662355	0,186366143	-0,122775771	-0,258045641
ENSG00000081019	-0,101867183	-0,044439845	0,029951575	0,088752353	-0,131694634	-0,0924412
ENSG00000112033	0,165618589	0,252444316	0,138221535	-0,038261655	0,099789466	0,077254856
ENSG00000173114						
ENSG00000088766	-0,101845738	-0,097265232	-0,088940612	0,036113614	-0,165525403	0,029943701
ENSG00000172432	-0,003321804	-0,16392358	-0,014743676	-0,097763272	0,063550273	0,131354336
ENSG00000005469	-0,043975489	0,349411448	0,201473348	0,49531432	-0,081904826	-0,153646356
ENSG00000132170	-0,250012211	-0,165211275	-0,106301521	0,014959408	-0,02470495	0,018660572
ENSG00000117174	-0,091333749	-0,01494879	-0,124030565	0,041553412	-0,033140296	0,044808521
ENSG00000178467	0,213595585	0,097067874	0,13238778	0,064278149	0,126838104	0,25957638
ENSG00000111261	0,218479562	0,500824233	0,179003894	0,178936932	0,063636638	0,001280195
ENSG00000125686	0,00516285	0,005470794	-0,101831351	-0,048379308	-0,058381075	-0,072740409
ENSG00000130294	-0,093876717	0,245056034	-0,03905333	-0,116690838	0,03317258	0,20231255
ENSG00000156194						
ENSG00000085721	0,048701075	-0,121350074	-0,2180613	-0,009539522	-0,124620203	-0,001286986
ENSG00000164951	-0,073176325	0,212732846	0,019483337	0,099413199	-0,141733479	-0,124792444
ENSG00000142751	0,014139266	-0,059931827	-0,013694584	-0,156188607	0,108987228	0,129057931
ENSG00000198060	-0,043616173	-0,103183967	0,015648152	0,158262422	-0,030608186	0,011675608
ENSG00000128059	-0,044890537	-0,116063067	-0,023736316	0,037253645	-0,113153221	-0,05619009
ENSG00000170289						
ENSG00000078328	-0,067974906	-0,249468811	-0,051755958	0,285644746	0,244740086	0,240602036
ENSG00000163817						
ENSG00000124549	-0,157003305	0,326380393	0,084292546	-0,117512532	-0,482816554	-0,219645602
ENSG00000164164	-0,018316752	-0,027404034	-0,043266508	0,072544317	-0,158532083	-0,081865197
ENSG00000163736						
ENSG00000184840	0,100966335	-0,03659521	0,041648386	-0,116118554	0,02627027	0,146735211
ENSG00000110660	-0,022639831	0,005492645	-0,032930341	-0,027431673	0,066769432	0,146564935
ENSG00000179331	-0,185096888	0,41078932	0,1569465	0,062662301	0,243029487	0,157066851
ENSG00000196199_ENSG00000255836	0,012479982	0,010198381	-0,053534582	-0,022169092	-0,000833734	-0,099124116
ENSG00000163497						
ENSG00000132530						
ENSG00000160886_ENSG00000262378	-0,095915425	-0,308084151	-0,163329318	-0,080748722	0,062205525	0,26555589
ENSG00000086289	0,006756107	0,227473557	0,150511064	0,081104983	-0,018468815	-0,050530495
ENSG00000086717						
ENSG00000162458	0,087248831	-0,032405417	0,221192888	0,148269731	0,239582502	0,168019765
ENSG00000073598						
ENSG00000236609	0,179217979	0,144996028	0,004693652	-0,154322417	0,21214758	0,11719402
ENSG00000130950						
ENSG00000144730	0,008102666	0,541155187	0,501463362	0,339835606	0,140966943	0,037395462
ENSG00000108950						
ENSG00000104731	-0,025786908	-0,073955856	-0,030020024	-0,095217277	0,117832924	0,163428828
ENSG00000064601	0,056152834	0,175082872	0,112314705	-0,056550486	0,160470129	0,009306702
ENSG00000115257	0,458462664	0,372276933	0,295524148	-0,418663274	0,220193034	0,527762564
ENSG00000178075	-0,119583077	0,388045031	0,55055964	0,447690561	0,087715641	0,01985692
ENSG00000065371						
ENSG00000019995	-0,023221025	-0,199392486	-0,144377819	-0,045292428	-0,034000681	0,002825358
ENSG00000166326	0,023810966	-0,0410665	-0,071926796	0,071265796	-0,055048119	0,019571745
ENSG00000137707		-0,118772273				
ENSG00000157423	0,047096539	0,118710846	0,177871659	0,209627059	0,013355537	0,001214298
ENSG00000165023	0,093863064	-0,628693413	0,118178541	-0,292997128	-0,228978947	-0,384062158
ENSG00000125503	-0,018338701	-0,094143315	-0,162760631	-0,198609678	0,282035211	0,42023909
ENSG00000171811	-0,120458727	-0,065586942	0,293883004	0,001453629	-0,45595534	0,167079805
ENSG00000157450	-0,021902243	-0,098427164	-0,114436411	-0,05160427	-0,11704848	-0,109586907
ENSG00000196262	-0,002738182	0,050600287	-0,04728342	-0,063981492	0,086844832	-0,048787788
ENSG00000107672	-0,078087839	0,048739708	0,098003749	0,178723155	0,034111854	-0,038833931
ENSG00000160993	-0,071196437	-0,001196684	0,128854854	-0,084114963	0,105527237	0,176913369
ENSG00000196544	0,275937935	-0,543448902	-0,258656124	-0,495708475	0,215739295	0,183002185
ENSG00000148719	0,020899904	-0,065997547	-0,049694693	-0,08758077	0,066290212	0,107446237
ENSG00000166794	0,074975519	0,159280022	0,105402287	-0,005340133	0,03440529	-0,007840179
ENSG00000168769	-0,12384106	0,060812864	-0,026034097	0,017406703	-0,110341717	-0,165857445
ENSG00000104756	-0,131199448	-0,137541845	-0,044338621	0,000682075	-0,079669873	-0,165270279
ENSG00000130529	0,107201606	0,313607356	0,135256724	-0,082521303	0,148131105	0,192422485
ENSG00000173068	0,031252067	0,234229696	0,117073837	0,089884187	0,007180234	-0,152572435
ENSG00000130772	0,064867647	0,125572829	-0,107059422	-0,176923939	-0,068442787	0,004522389
ENSG00000197410	-0,042530583	-0,07201738	-0,102309532	-0,148584341	-0,005629023	-0,033275811
ENSG00000011258	-0,127974255	-0,009828422	0,059636277	0,121799971	-0,132560706	-0,192530161
ENSG00000168938	0,069012296	0,310957559	0,074265035	-0,047421237	-0,068515633	-0,129324999
ENSG00000114796	-0,015686205	0,728124232	0,330371412	0,395917915	-0,02490692	-0,314481279
